sale_id,date,product_id,contract_id,qty,price,revenue,product_name,category,type,min_price,max_price,is_active,client,contracted_monthly_qty,contracted_price,duration_days,year,month,quarter,week,ym,weekday,total_material_cost,material_cost_total,gross_margin,margin_pct
10622,2023-09-22,BL_CHOP,CON_16,122,2305,281210,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2023,9,3,38,2023-09,Friday,39,4758,276452,98.31
10623,2020-04-12,MX_IND,CON_17,104,8419,875576,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2020,4,2,15,2020-04,Sunday,59,6136,869440,99.3
10624,2023-03-21,AF_75,CON_2,125,9056,1132000,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2023,3,1,12,2023-03,Tuesday,47,5875,1126125,99.48
10625,2022-04-08,BL_CHOP,CON_5,128,2330,298240,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,4,2,14,2022-04,Friday,39,4992,293248,98.33
10626,2020-02-17,AF_75,CON_14,101,7151,722251,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2020,2,1,8,2020-02,Monday,47,4747,717504,99.34
10627,2023-02-10,FAN_STD,CON_7,108,2190,236520,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2023,2,1,6,2023-02,Friday,88,9504,227016,95.98
10628,2022-01-26,AF_5,CON_19,116,5033,583828,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2022,1,1,4,2022-01,Wednesday,74,8584,575244,98.53
10629,2024-04-30,MX_IND,CON_8,110,8864,975040,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,4,2,18,2024-04,Tuesday,59,6490,968550,99.33
10630,2020-05-09,ESP,CON_13,119,9153,1089207,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2020,5,2,19,2020-05,Saturday,58,6902,1082305,99.37
10631,2022-01-20,AF_5,CON_19,115,4723,543145,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2022,1,1,3,2022-01,Thursday,74,8510,534635,98.43
10632,2021-03-03,EX_CIRC,CON_18,103,2798,288194,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2021,3,1,9,2021-03,Wednesday,88,9064,279130,96.85
10633,2021-07-21,EX_CIRC,CON_18,122,2003,244366,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2021,7,3,29,2021-07,Wednesday,88,10736,233630,95.61
10634,2024-09-17,EX_CIRC,CON_24,125,2781,347625,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2024,9,3,38,2024-09,Tuesday,88,11000,336625,96.84
10635,2024-04-21,ESP,CON_10,110,7668,843480,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2024,4,2,16,2024-04,Sunday,58,6380,837100,99.24
10636,2022-11-13,AF_75,CON_14,120,9067,1088040,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2022,11,4,45,2022-11,Sunday,47,5640,1082400,99.48
10637,2024-03-28,BL_CHOP,CON_11,129,2563,330627,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2024,3,1,13,2024-03,Thursday,39,5031,325596,98.48
10638,2022-08-03,EX_FLAT,CON_4,111,2047,227217,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2022,8,3,31,2022-08,Wednesday,71,7881,219336,96.53
10639,2022-11-20,AF_75,CON_23,133,8205,1091265,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2022,11,4,46,2022-11,Sunday,47,6251,1085014,99.43
10640,2020-06-11,EX_FLAT,CON_20,131,2087,273397,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2020,6,2,24,2020-06,Thursday,71,9301,264096,96.6
10641,2021-10-27,FAN_STD,CON_7,120,2575,309000,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2021,10,4,43,2021-10,Wednesday,88,10560,298440,96.58
10642,2023-01-15,MX_IND,CON_17,97,6536,633992,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2023,1,1,2,2023-01,Sunday,59,5723,628269,99.1
10643,2021-11-27,BL_CHOP,CON_5,118,2288,269984,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2021,11,4,47,2021-11,Saturday,39,4602,265382,98.3
10644,2020-10-24,EX_CIRC,CON_24,116,2442,283272,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2020,10,4,43,2020-10,Saturday,88,10208,273064,96.4
10645,2024-02-04,AF_75,CON_2,101,7266,733866,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2024,2,1,5,2024-02,Sunday,47,4747,729119,99.35
10646,2022-01-27,AF_5,CON_19,114,6118,697452,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2022,1,1,4,2022-01,Thursday,74,8436,689016,98.79
10647,2020-10-15,FAN_STD,CON_6,112,2106,235872,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2020,10,4,42,2020-10,Thursday,88,9856,226016,95.82
10648,2021-06-10,EX_FLAT,CON_4,119,1844,219436,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,6,2,23,2021-06,Thursday,71,8449,210987,96.15
10649,2022-05-21,MX_IND,CON_17,145,8307,1204515,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2022,5,2,20,2022-05,Saturday,59,8555,1195960,99.29
10650,2020-01-06,MX_IND,CON_22,119,6150,731850,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2020,1,1,2,2020-01,Monday,59,7021,724829,99.04
10651,2023-09-26,BL_IND,CON_1,123,6063,745749,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2023,9,3,39,2023-09,Tuesday,86,10578,735171,98.58
10652,2023-07-09,MX_IND,CON_22,123,11450,1408350,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2023,7,3,27,2023-07,Sunday,59,7257,1401093,99.48
10653,2021-08-28,FAN_STD,CON_6,104,1957,203528,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2021,8,3,34,2021-08,Saturday,88,9152,194376,95.5
10654,2023-06-21,FAN_STD,CON_7,131,2661,348591,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2023,6,2,25,2023-06,Wednesday,88,11528,337063,96.69
10655,2023-09-25,EX_FLAT,CON_20,108,1641,177228,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2023,9,3,39,2023-09,Monday,71,7668,169560,95.67
10656,2020-05-17,ESP,CON_10,112,6503,728336,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2020,5,2,20,2020-05,Sunday,58,6496,721840,99.11
10657,2024-06-30,EX_FLAT,CON_12,121,1747,211387,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2024,6,2,26,2024-06,Sunday,71,8591,202796,95.94
10658,2023-12-09,MX_IND,CON_17,131,9792,1282752,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2023,12,4,49,2023-12,Saturday,59,7729,1275023,99.4
10659,2022-08-24,FAN_STD,CON_6,127,2365,300355,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2022,8,3,34,2022-08,Wednesday,88,11176,289179,96.28
10660,2023-11-09,EX_CIRC,CON_24,125,2653,331625,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2023,11,4,45,2023-11,Thursday,88,11000,320625,96.68
10661,2024-10-01,EX_FLAT,CON_20,126,1997,251622,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2024,10,4,40,2024-10,Tuesday,71,8946,242676,96.44
10662,2022-03-01,BL_CHOP,CON_11,142,2399,340658,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2022,3,1,9,2022-03,Tuesday,39,5538,335120,98.37
10663,2021-10-28,AF_75,CON_2,133,9063,1205379,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2021,10,4,43,2021-10,Thursday,47,6251,1199128,99.48
10664,2024-11-20,EX_CIRC,CON_18,108,2095,226260,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2024,11,4,47,2024-11,Wednesday,88,9504,216756,95.8
10665,2021-06-01,BL_KIT,CON_21,123,2825,347475,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,6,2,22,2021-06,Tuesday,102,12546,334929,96.39
10666,2020-01-07,EX_FLAT,CON_4,112,1871,209552,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2020,1,1,2,2020-01,Tuesday,71,7952,201600,96.21
10667,2020-07-02,AF_75,CON_14,115,7095,815925,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_14,453,9348,1826,2020,7,3,27,2020-07,Thursday,47,5405,810520,99.34
10668,2023-11-10,MX_IND,CON_8,114,8531,972534,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2023,11,4,45,2023-11,Friday,59,6726,965808,99.31
10669,2021-05-04,MX_IND,CON_17,119,9079,1080401,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2021,5,2,18,2021-05,Tuesday,59,7021,1073380,99.35
10670,2022-05-12,EX_CIRC,CON_18,104,2696,280384,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2022,5,2,19,2022-05,Thursday,88,9152,271232,96.74
10671,2021-04-08,AF_75,CON_2,128,7713,987264,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2021,4,2,14,2021-04,Thursday,47,6016,981248,99.39
10672,2024-05-26,BL_KIT,CON_21,116,2821,327236,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2024,5,2,21,2024-05,Sunday,102,11832,315404,96.38
10673,2021-02-01,EX_FLAT,CON_4,114,1925,219450,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2021,2,1,5,2021-02,Monday,71,8094,211356,96.31
10674,2023-08-14,ESP,CON_13,111,8713,967143,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2023,8,3,33,2023-08,Monday,58,6438,960705,99.33
10675,2022-01-08,MX_IND,CON_8,111,7719,856809,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2022,1,1,1,2022-01,Saturday,59,6549,850260,99.24
10676,2023-06-09,BL_KIT,CON_9,139,3213,446607,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2023,6,2,23,2023-06,Friday,102,14178,432429,96.83
10677,2022-11-09,SW,CON_3,126,1640,206640,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2022,11,4,45,2022-11,Wednesday,76,9576,197064,95.37
10678,2021-04-29,MX_IND,CON_15,108,10944,1181952,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2021,4,2,17,2021-04,Thursday,59,6372,1175580,99.46
10679,2023-01-21,SW,CON_3,121,2152,260392,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2023,1,1,3,2023-01,Saturday,76,9196,251196,96.47
10680,2021-10-25,AF_5,CON_19,115,5251,603865,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2021,10,4,43,2021-10,Monday,74,8510,595355,98.59
10681,2024-10-02,BL_KIT,CON_9,115,2522,290030,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2024,10,4,40,2024-10,Wednesday,102,11730,278300,95.96
10682,2021-05-26,AF_75,CON_2,129,6594,850626,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2021,5,2,21,2021-05,Wednesday,47,6063,844563,99.29
10683,2021-05-01,BL_KIT,CON_21,120,2694,323280,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,5,2,17,2021-05,Saturday,102,12240,311040,96.21
10684,2023-06-18,FAN_STD,CON_6,136,2325,316200,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2023,6,2,24,2023-06,Sunday,88,11968,304232,96.22
10685,2024-07-30,BL_KIT,CON_9,107,2913,311691,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2024,7,3,31,2024-07,Tuesday,102,10914,300777,96.5
10686,2021-02-07,EX_CIRC,CON_18,125,2055,256875,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2021,2,1,5,2021-02,Sunday,88,11000,245875,95.72
10687,2024-09-22,MX_IND,CON_15,118,8601,1014918,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2024,9,3,38,2024-09,Sunday,59,6962,1007956,99.31
10688,2021-02-04,EX_CIRC,CON_24,118,2528,298304,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2021,2,1,5,2021-02,Thursday,88,10384,287920,96.52
10689,2021-06-24,BL_KIT,CON_21,103,2843,292829,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,6,2,25,2021-06,Thursday,102,10506,282323,96.41
10690,2022-10-14,BL_CHOP,CON_11,121,2517,304557,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_11,369,2407,1826,2022,10,4,41,2022-10,Friday,39,4719,299838,98.45
10691,2020-10-27,MX_IND,CON_15,125,7931,991375,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2020,10,4,44,2020-10,Tuesday,59,7375,984000,99.26
10692,2021-09-02,AF_75,CON_23,126,7840,987840,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2021,9,3,35,2021-09,Thursday,47,5922,981918,99.4
10693,2022-10-13,AF_5,CON_19,128,6307,807296,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2022,10,4,41,2022-10,Thursday,74,9472,797824,98.83
10694,2024-07-02,MX_IND,CON_17,135,9287,1253745,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2024,7,3,27,2024-07,Tuesday,59,7965,1245780,99.36
10695,2020-08-16,MX_IND,CON_15,125,10733,1341625,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2020,8,3,33,2020-08,Sunday,59,7375,1334250,99.45
10696,2024-10-20,FAN_STD,CON_7,143,2938,420134,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_7,455,2528,1826,2024,10,4,42,2024-10,Sunday,88,12584,407550,97.0
10697,2020-09-13,ESP,CON_10,113,8222,929086,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2020,9,3,37,2020-09,Sunday,58,6554,922532,99.29
10698,2023-02-15,MX_IND,CON_15,115,8065,927475,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2023,2,1,7,2023-02,Wednesday,59,6785,920690,99.27
10699,2023-05-07,ESP,CON_10,108,9665,1043820,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2023,5,2,18,2023-05,Sunday,58,6264,1037556,99.4
10700,2021-04-04,MX_IND,CON_17,121,11221,1357741,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2021,4,2,13,2021-04,Sunday,59,7139,1350602,99.47
10701,2020-02-16,MX_IND,CON_17,145,10158,1472910,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2020,2,1,7,2020-02,Sunday,59,8555,1464355,99.42
10702,2022-10-27,AF_75,CON_23,120,6565,787800,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2022,10,4,43,2022-10,Thursday,47,5640,782160,99.28
10703,2020-01-07,EX_FLAT,CON_12,142,2099,298058,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2020,1,1,2,2020-01,Tuesday,71,10082,287976,96.62
10704,2022-06-20,AF_75,CON_2,111,7805,866355,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2022,6,2,25,2022-06,Monday,47,5217,861138,99.4
10705,2022-07-01,EX_FLAT,CON_4,118,2031,239658,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2022,7,3,26,2022-07,Friday,71,8378,231280,96.5
10706,2022-10-28,AF_5,CON_19,139,5632,782848,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2022,10,4,43,2022-10,Friday,74,10286,772562,98.69
10707,2022-07-09,ESP,CON_13,124,7040,872960,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2022,7,3,27,2022-07,Saturday,58,7192,865768,99.18
10708,2021-03-16,MX_IND,CON_22,121,10209,1235289,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2021,3,1,11,2021-03,Tuesday,59,7139,1228150,99.42
10709,2023-05-10,AF_75,CON_23,134,6907,925538,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2023,5,2,19,2023-05,Wednesday,47,6298,919240,99.32
10710,2023-03-10,BL_KIT,CON_9,140,3199,447860,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2023,3,1,10,2023-03,Friday,102,14280,433580,96.81
10711,2024-09-11,EX_FLAT,CON_4,113,2079,234927,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2024,9,3,37,2024-09,Wednesday,71,8023,226904,96.58
10712,2022-12-04,MX_IND,CON_22,115,10542,1212330,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2022,12,4,48,2022-12,Sunday,59,6785,1205545,99.44
10713,2024-12-21,MX_IND,CON_8,108,9485,1024380,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,12,4,51,2024-12,Saturday,59,6372,1018008,99.38
10714,2024-03-30,FAN_STD,CON_6,127,1979,251333,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2024,3,1,13,2024-03,Saturday,88,11176,240157,95.55
10715,2022-10-22,BL_CHOP,CON_5,114,1996,227544,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2022,10,4,42,2022-10,Saturday,39,4446,223098,98.05
10716,2023-01-30,MX_IND,CON_22,112,10229,1145648,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2023,1,1,5,2023-01,Monday,59,6608,1139040,99.42
10717,2024-06-28,BL_CHOP,CON_5,109,2313,252117,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2024,6,2,26,2024-06,Friday,39,4251,247866,98.31
10718,2023-07-31,MX_IND,CON_17,116,9059,1050844,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2023,7,3,31,2023-07,Monday,59,6844,1044000,99.35
10719,2023-04-18,MX_IND,CON_17,124,7689,953436,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_17,426,10455,1826,2023,4,2,16,2023-04,Tuesday,59,7316,946120,99.23
10720,2023-06-01,BL_CHOP,CON_16,117,2327,272259,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_16,231,2002,1826,2023,6,2,22,2023-06,Thursday,39,4563,267696,98.32
10721,2023-07-16,MX_IND,CON_8,106,9025,956650,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2023,7,3,28,2023-07,Sunday,59,6254,950396,99.35
10722,2022-07-11,MX_IND,CON_22,119,6347,755293,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2022,7,3,28,2022-07,Monday,59,7021,748272,99.07
10723,2024-05-19,AF_75,CON_23,116,8658,1004328,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2024,5,2,20,2024-05,Sunday,47,5452,998876,99.46
10724,2023-08-30,MX_IND,CON_8,119,6089,724591,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2023,8,3,35,2023-08,Wednesday,59,7021,717570,99.03
10725,2023-05-24,EX_FLAT,CON_20,114,2178,248292,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_20,252,1646,1826,2023,5,2,21,2023-05,Wednesday,71,8094,240198,96.74
10726,2020-08-27,FAN_STD,CON_6,121,2356,285076,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2020,8,3,35,2020-08,Thursday,88,10648,274428,96.26
10727,2020-09-11,EX_FLAT,CON_4,104,1932,200928,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_4,96,1878,1826,2020,9,3,37,2020-09,Friday,71,7384,193544,96.33
10728,2024-08-13,EX_CIRC,CON_24,117,2354,275418,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_24,99,2619,1826,2024,8,3,33,2024-08,Tuesday,88,10296,265122,96.26
10729,2021-12-06,AF_75,CON_23,117,7088,829296,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2021,12,4,49,2021-12,Monday,47,5499,823797,99.34
10730,2021-05-06,BL_KIT,CON_21,124,3081,382044,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_21,265,2642,1826,2021,5,2,18,2021-05,Thursday,102,12648,369396,96.69
10731,2022-12-04,FAN_STD,CON_6,109,2135,232715,Fan,Cooling,Standard,1800,3000,True,Industrial_Client_6,443,2990,1826,2022,12,4,48,2022-12,Sunday,88,9592,223123,95.88
10732,2024-02-20,EX_FLAT,CON_12,101,2163,218463,Exhaust Flat,Cooling,Exhaust,1600,2200,True,Industrial_Client_12,432,1633,1826,2024,2,1,8,2024-02,Tuesday,71,7171,211292,96.72
10733,2023-03-09,MX_IND,CON_15,114,9716,1107624,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2023,3,1,10,2023-03,Thursday,59,6726,1100898,99.39
10734,2024-08-17,BL_KIT,CON_9,125,3451,431375,Kitchen Blender,Kitchen,Blender,2500,3500,True,Industrial_Client_9,116,2750,1826,2024,8,3,33,2024-08,Saturday,102,12750,418625,97.04
10735,2020-11-03,BL_CHOP,CON_5,146,2386,348356,Chopper Blender,Kitchen,Blender,1800,2600,True,Industrial_Client_5,454,2453,1826,2020,11,4,45,2020-11,Tuesday,39,5694,342662,98.37
10736,2021-10-17,AF_75,CON_23,131,7653,1002543,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_23,347,9230,1826,2021,10,4,41,2021-10,Sunday,47,6157,996386,99.39
10737,2024-06-18,SW,CON_3,117,1259,147303,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2024,6,2,25,2024-06,Tuesday,76,8892,138411,93.96
10738,2022-11-11,SW,CON_3,115,2376,273240,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2022,11,4,45,2022-11,Friday,76,8740,264500,96.8
10739,2021-06-09,SW,CON_3,107,1442,154294,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2021,6,2,23,2021-06,Wednesday,76,8132,146162,94.73
10740,2020-06-22,BL_IND,CON_1,112,6465,724080,Industrial Blender,Industrial,Blender,4000,7000,True,Industrial_Client_1,131,5291,1826,2020,6,2,26,2020-06,Monday,86,9632,714448,98.67
10741,2024-01-29,MX_IND,CON_8,106,8762,928772,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_8,131,7119,1826,2024,1,1,5,2024-01,Monday,59,6254,922518,99.33
10742,2022-09-30,SW,CON_3,155,2237,346735,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2022,9,3,39,2022-09,Friday,76,11780,334955,96.6
10743,2022-01-10,EX_CIRC,CON_18,102,2787,284274,Exhaust Circular,Cooling,Exhaust,2000,2800,True,Industrial_Client_18,308,2572,1826,2022,1,1,2,2022-01,Monday,88,8976,275298,96.84
10744,2022-09-22,MX_IND,CON_15,110,11198,1231780,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_15,359,10968,1826,2022,9,3,38,2022-09,Thursday,59,6490,1225290,99.47
10745,2022-12-15,ESP,CON_10,131,8842,1158302,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_10,333,6288,1826,2022,12,4,50,2022-12,Thursday,58,7598,1150704,99.34
10746,2022-12-22,SW,CON_3,114,2292,261288,Sandwich Maker,Kitchen,Heating,1200,2500,True,Industrial_Client_3,315,1418,1826,2022,12,4,51,2022-12,Thursday,76,8664,252624,96.68
10747,2023-05-01,ESP,CON_13,125,8688,1086000,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2023,5,2,18,2023-05,Monday,58,7250,1078750,99.33
10748,2024-02-08,AF_5,CON_19,108,5762,622296,Air Fryer 5L,Kitchen,AirFryer,4500,6500,True,Industrial_Client_19,152,5296,1826,2024,2,1,6,2024-02,Thursday,74,7992,614304,98.72
10749,2023-07-25,MX_IND,CON_22,124,7586,940664,Industrial Mixer,Industrial,Mixer,6000,12000,True,Industrial_Client_22,450,11307,1826,2023,7,3,30,2023-07,Tuesday,59,7316,933348,99.22
10750,2024-12-15,AF_75,CON_2,108,7866,849528,Air Fryer 7.5L,Kitchen,AirFryer,6500,9500,True,Industrial_Client_2,160,8563,1826,2024,12,4,50,2024-12,Sunday,47,5076,844452,99.4
10751,2023-04-03,ESP,CON_13,101,9888,998688,Espresso Machine,Kitchen,Coffee,6000,10000,True,Industrial_Client_13,95,7293,1826,2023,4,2,14,2023-04,Monday,58,5858,992830,99.41
